id,minute,result,x,y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,assist,lastAction
435667,90,BlockedShot,0.8730000305175781,0.35700000762939454,0.10936771333217621,Gabriel Jesus,a,5543,OpenPlay,2021,RightFoot,16441,Liverpool,Manchester City,2,2,2021-10-03 15:30:00,Raheem Sterling,Pass
436252,4,SavedShot,0.735999984741211,0.495,0.021627917885780334,Riyad Mahrez,h,750,OpenPlay,2021,LeftFoot,16451,Manchester City,Burnley,2,0,2021-10-16 14:00:00,João Cancelo,Pass
436253,11,SavedShot,0.8540000152587891,0.515,0.09235721826553345,Phil Foden,h,6055,OpenPlay,2021,LeftFoot,16451,Manchester City,Burnley,2,0,2021-10-16 14:00:00,Bernardo Silva,Pass
436254,11,Goal,0.9819999694824219,0.4779999923706055,0.9392977952957153,Bernardo Silva,h,3635,OpenPlay,2021,LeftFoot,16451,Manchester City,Burnley,2,0,2021-10-16 14:00:00,None,Rebound
436255,14,SavedShot,0.965,0.4179999923706055,0.3352588415145874,João Cancelo,h,2379,OpenPlay,2021,RightFoot,16451,Manchester City,Burnley,2,0,2021-10-16 14:00:00,Kevin De Bruyne,Chipped
436256,14,BlockedShot,0.8919999694824219,0.37099998474121093,0.08132345974445343,Riyad Mahrez,h,750,OpenPlay,2021,RightFoot,16451,Manchester City,Burnley,2,0,2021-10-16 14:00:00,None,Rebound
436259,32,MissedShots,0.8530000305175781,0.5029999923706054,0.09363183379173279,Riyad Mahrez,h,750,OpenPlay,2021,LeftFoot,16451,Manchester City,Burnley,2,0,2021-10-16 14:00:00,None,None
436261,39,BlockedShot,0.8969999694824219,0.5570000076293945,0.11066162586212158,Raheem Sterling,h,618,OpenPlay,2021,RightFoot,16451,Manchester City,Burnley,2,0,2021-10-16 14:00:00,Riyad Mahrez,Cross
436262,43,MissedShots,0.9069999694824219,0.639000015258789,0.10852443426847458,Bernardo Silva,h,3635,OpenPlay,2021,LeftFoot,16451,Manchester City,Burnley,2,0,2021-10-16 14:00:00,Kevin De Bruyne,Pass
436263,45,MissedShots,0.8909999847412109,0.61,0.09244640171527863,Bernardo Silva,h,3635,OpenPlay,2021,LeftFoot,16451,Manchester City,Burnley,2,0,2021-10-16 14:00:00,None,None
436264,49,ShotOnPost,0.8680000305175781,0.415,0.09792976826429367,Riyad Mahrez,h,750,OpenPlay,2021,LeftFoot,16451,Manchester City,Burnley,2,0,2021-10-16 14:00:00,Bernardo Silva,Pass
436265,50,SavedShot,0.9409999847412109,0.6880000305175781,0.06669614464044571,Phil Foden,h,6055,OpenPlay,2021,LeftFoot,16451,Manchester City,Burnley,2,0,2021-10-16 14:00:00,Bernardo Silva,Chipped
436266,54,BlockedShot,0.7869999694824219,0.2929999923706055,0.021091431379318237,João Cancelo,h,2379,OpenPlay,2021,RightFoot,16451,Manchester City,Burnley,2,0,2021-10-16 14:00:00,Riyad Mahrez,Pass
436268,58,MissedShots,0.874000015258789,0.41900001525878905,0.06756319850683212,Aymeric Laporte,h,2498,FromCorner,2021,LeftFoot,16451,Manchester City,Burnley,2,0,2021-10-16 14:00:00,None,None
436270,62,BlockedShot,0.904000015258789,0.26,0.05112224817276001,João Cancelo,h,2379,OpenPlay,2021,RightFoot,16451,Manchester City,Burnley,2,0,2021-10-16 14:00:00,Raheem Sterling,Pass
436271,69,Goal,0.8780000305175781,0.39299999237060546,0.09160006046295166,Kevin De Bruyne,h,447,OpenPlay,2021,LeftFoot,16451,Manchester City,Burnley,2,0,2021-10-16 14:00:00,None,None
437978,6,SavedShot,0.8069999694824219,0.6840000152587891,0.022751478478312492,João Cancelo,a,2379,OpenPlay,2021,RightFoot,16458,Brighton,Manchester City,1,4,2021-10-23 16:30:00,Jack Grealish,Pass
437979,7,MissedShots,0.9169999694824219,0.629000015258789,0.013071568682789803,Rodri,a,2496,FromCorner,2021,Head,16458,Brighton,Manchester City,1,4,2021-10-23 16:30:00,Ilkay Gündogan,Aerial
437980,10,BlockedShot,0.924000015258789,0.315,0.14621154963970184,Gabriel Jesus,a,5543,OpenPlay,2021,RightFoot,16458,Brighton,Manchester City,1,4,2021-10-23 16:30:00,Ilkay Gündogan,Throughball
437981,12,BlockedShot,0.8619999694824219,0.4370000076293945,0.09500729292631149,Phil Foden,a,6055,OpenPlay,2021,LeftFoot,16458,Brighton,Manchester City,1,4,2021-10-23 16:30:00,Bernardo Silva,Pass
437982,12,BlockedShot,0.9540000152587891,0.41,0.07536879181861877,Bernardo Silva,a,3635,OpenPlay,2021,LeftFoot,16458,Brighton,Manchester City,1,4,2021-10-23 16:30:00,None,Aerial
437983,12,Goal,0.9869999694824219,0.49400001525878906,0.9693750143051147,Ilkay Gündogan,a,314,OpenPlay,2021,RightFoot,16458,Brighton,Manchester City,1,4,2021-10-23 16:30:00,Bernardo Silva,Rebound
437986,18,BlockedShot,0.8530000305175781,0.6659999847412109,0.08526260405778885,Jack Grealish,a,675,OpenPlay,2021,RightFoot,16458,Brighton,Manchester City,1,4,2021-10-23 16:30:00,Phil Foden,Pass
437987,19,SavedShot,0.8580000305175781,0.4420000076293945,0.08451063930988312,Gabriel Jesus,a,5543,OpenPlay,2021,LeftFoot,16458,Brighton,Manchester City,1,4,2021-10-23 16:30:00,None,Rebound
437988,27,Goal,0.8930000305175781,0.4620000076293945,0.5529646873474121,Phil Foden,a,6055,OpenPlay,2021,LeftFoot,16458,Brighton,Manchester City,1,4,2021-10-23 16:30:00,Jack Grealish,Pass
437989,30,SavedShot,0.9490000152587891,0.6969999694824218,0.07374688237905502,Jack Grealish,a,675,OpenPlay,2021,RightFoot,16458,Brighton,Manchester City,1,4,2021-10-23 16:30:00,Gabriel Jesus,Pass
437990,30,BlockedShot,0.8819999694824219,0.649000015258789,0.0785723403096199,Gabriel Jesus,a,5543,OpenPlay,2021,LeftFoot,16458,Brighton,Manchester City,1,4,2021-10-23 16:30:00,None,Goal
437991,30,Goal,0.9130000305175782,0.580999984741211,0.12064763158559799,Phil Foden,a,6055,OpenPlay,2021,LeftFoot,16458,Brighton,Manchester City,1,4,2021-10-23 16:30:00,Gabriel Jesus,Rebound
437993,45,SavedShot,0.835,0.4490000152587891,0.10588495433330536,Phil Foden,a,6055,OpenPlay,2021,LeftFoot,16458,Brighton,Manchester City,1,4,2021-10-23 16:30:00,Ilkay Gündogan,Pass
437995,45,BlockedShot,0.794000015258789,0.6880000305175781,0.023348312824964523,João Cancelo,a,2379,OpenPlay,2021,LeftFoot,16458,Brighton,Manchester City,1,4,2021-10-23 16:30:00,Jack Grealish,Pass
437994,46,SavedShot,0.8159999847412109,0.6880000305175781,0.0391872376203537,Jack Grealish,a,675,OpenPlay,2021,RightFoot,16458,Brighton,Manchester City,1,4,2021-10-23 16:30:00,Bernardo Silva,Pass
437996,46,SavedShot,0.54,0.9030000305175782,0.017626933753490448,João Cancelo,a,2379,DirectFreekick,2021,RightFoot,16458,Brighton,Manchester City,1,4,2021-10-23 16:30:00,None,Standard
437997,48,MissedShots,0.8590000152587891,0.5520000076293945,0.08955137431621552,Phil Foden,a,6055,OpenPlay,2021,RightFoot,16458,Brighton,Manchester City,1,4,2021-10-23 16:30:00,None,None
437998,52,MissedShots,0.9219999694824219,0.46099998474121096,0.09714128822088242,Rúben Dias,a,8961,FromCorner,2021,RightFoot,16458,Brighton,Manchester City,1,4,2021-10-23 16:30:00,Ilkay Gündogan,Cross
438006,88,SavedShot,0.9490000152587891,0.595999984741211,0.33352798223495483,Phil Foden,a,6055,FromCorner,2021,LeftFoot,16458,Brighton,Manchester City,1,4,2021-10-23 16:30:00,Kevin De Bruyne,Pass
438007,90,BlockedShot,0.8730000305175781,0.6840000152587891,0.07610230892896652,Phil Foden,a,6055,OpenPlay,2021,LeftFoot,16458,Brighton,Manchester City,1,4,2021-10-23 16:30:00,Kevin De Bruyne,Pass
438008,92,BlockedShot,0.8959999847412109,0.6730000305175782,0.08031006902456284,Phil Foden,a,6055,OpenPlay,2021,LeftFoot,16458,Brighton,Manchester City,1,4,2021-10-23 16:30:00,Kevin De Bruyne,Pass
438009,93,SavedShot,0.7869999694824219,0.6079999923706054,0.048177652060985565,João Cancelo,a,2379,OpenPlay,2021,RightFoot,16458,Brighton,Manchester City,1,4,2021-10-23 16:30:00,Kevin De Bruyne,Pass
438010,94,Goal,0.8809999847412109,0.4490000152587891,0.43516111373901367,Riyad Mahrez,a,750,OpenPlay,2021,LeftFoot,16458,Brighton,Manchester City,1,4,2021-10-23 16:30:00,Phil Foden,Pass
439657,17,BlockedShot,0.9230000305175782,0.7230000305175781,0.042034491896629333,João Cancelo,h,2379,OpenPlay,2021,LeftFoot,16470,Manchester City,Crystal Palace,0,2,2021-10-30 14:00:00,Aymeric Laporte,Pass
439658,18,SavedShot,0.875999984741211,0.47299999237060547,0.034343376755714417,Rodri,h,2496,FromCorner,2021,LeftFoot,16470,Manchester City,Crystal Palace,0,2,2021-10-30 14:00:00,Gabriel Jesus,Aerial
439659,19,MissedShots,0.7430000305175781,0.7090000152587891,0.008709505200386047,João Cancelo,h,2379,OpenPlay,2021,RightFoot,16470,Manchester City,Crystal Palace,0,2,2021-10-30 14:00:00,Rodri,Chipped
439660,24,BlockedShot,0.865,0.47,0.07145725190639496,Gabriel Jesus,h,5543,FromCorner,2021,LeftFoot,16470,Manchester City,Crystal Palace,0,2,2021-10-30 14:00:00,None,None
439661,24,BlockedShot,0.850999984741211,0.5659999847412109,0.06276492029428482,Jack Grealish,h,675,FromCorner,2021,LeftFoot,16470,Manchester City,Crystal Palace,0,2,2021-10-30 14:00:00,None,Rebound
439662,30,BlockedShot,0.9130000305175782,0.315,0.05787919834256172,Gabriel Jesus,h,5543,OpenPlay,2021,RightFoot,16470,Manchester City,Crystal Palace,0,2,2021-10-30 14:00:00,Rodri,Pass
439663,36,BlockedShot,0.764000015258789,0.6630000305175782,0.01751713827252388,João Cancelo,h,2379,OpenPlay,2021,RightFoot,16470,Manchester City,Crystal Palace,0,2,2021-10-30 14:00:00,Jack Grealish,Pass
439664,45,BlockedShot,0.7969999694824219,0.6909999847412109,0.02084999717772007,João Cancelo,h,2379,OpenPlay,2021,RightFoot,16470,Manchester City,Crystal Palace,0,2,2021-10-30 14:00:00,Jack Grealish,Pass
439665,47,BlockedShot,0.89,0.265,0.03206784650683403,Kevin De Bruyne,h,447,OpenPlay,2021,RightFoot,16470,Manchester City,Crystal Palace,0,2,2021-10-30 14:00:00,Jack Grealish,Pass
439666,48,MissedShots,0.8819999694824219,0.5870000076293945,0.061385300010442734,Rodri,h,2496,FromCorner,2021,LeftFoot,16470,Manchester City,Crystal Palace,0,2,2021-10-30 14:00:00,Jack Grealish,Pass
439669,57,SavedShot,0.8530000305175781,0.40700000762939453,0.06945978850126266,Gabriel Jesus,h,5543,OpenPlay,2021,RightFoot,16470,Manchester City,Crystal Palace,0,2,2021-10-30 14:00:00,Jack Grealish,Pass
439671,65,SavedShot,0.7430000305175781,0.31,0.009991917759180069,João Cancelo,h,2379,SetPiece,2021,RightFoot,16470,Manchester City,Crystal Palace,0,2,2021-10-30 14:00:00,None,None
439672,68,MissedShots,0.9490000152587891,0.4370000076293945,0.11482495814561844,Gabriel Jesus,h,5543,FromCorner,2021,Head,16470,Manchester City,Crystal Palace,0,2,2021-10-30 14:00:00,Phil Foden,Cross
439677,94,MissedShots,0.8969999694824219,0.5540000152587891,0.05858948826789856,Riyad Mahrez,h,750,OpenPlay,2021,Head,16470,Manchester City,Crystal Palace,0,2,2021-10-30 14:00:00,Raheem Sterling,Cross
440821,2,MissedShots,0.8640000152587891,0.3370000076293945,0.07236462831497192,Bernardo Silva,a,3635,OpenPlay,2021,LeftFoot,16483,Manchester United,Manchester City,0,2,2021-11-06 12:30:00,Kevin De Bruyne,TakeOn
440823,6,BlockedShot,0.775,0.38,0.023203754797577858,Kevin De Bruyne,a,447,OpenPlay,2021,LeftFoot,16483,Manchester United,Manchester City,0,2,2021-11-06 12:30:00,Gabriel Jesus,Pass
440824,6,MissedShots,0.9669999694824218,0.5609999847412109,0.49623042345046997,Ilkay Gündogan,a,314,OpenPlay,2021,LeftFoot,16483,Manchester United,Manchester City,0,2,2021-11-06 12:30:00,Kyle Walker,Cross
440828,28,BlockedShot,0.8869999694824219,0.5359999847412109,0.4055553674697876,Kevin De Bruyne,a,447,OpenPlay,2021,LeftFoot,16483,Manchester United,Manchester City,0,2,2021-11-06 12:30:00,Phil Foden,Pass
440829,28,SavedShot,0.9059999847412109,0.47200000762939454,0.14776863157749176,Gabriel Jesus,a,5543,OpenPlay,2021,RightFoot,16483,Manchester United,Manchester City,0,2,2021-11-06 12:30:00,None,Rebound
440830,28,SavedShot,0.7819999694824219,0.625999984741211,0.03018091805279255,João Cancelo,a,2379,FromCorner,2021,LeftFoot,16483,Manchester United,Manchester City,0,2,2021-11-06 12:30:00,Kevin De Bruyne,Pass
440831,29,MissedShots,0.8030000305175782,0.605999984741211,0.012221173383295536,João Cancelo,a,2379,FromCorner,2021,RightFoot,16483,Manchester United,Manchester City,0,2,2021-11-06 12:30:00,Kevin De Bruyne,Chipped
440832,33,SavedShot,0.9030000305175782,0.32799999237060545,0.08718752861022949,Kevin De Bruyne,a,447,OpenPlay,2021,RightFoot,16483,Manchester United,Manchester City,0,2,2021-11-06 12:30:00,Gabriel Jesus,Pass
440833,34,SavedShot,0.850999984741211,0.29700000762939455,0.024619095027446747,João Cancelo,a,2379,FromCorner,2021,RightFoot,16483,Manchester United,Manchester City,0,2,2021-11-06 12:30:00,Gabriel Jesus,Pass
440834,44,Goal,0.9840000152587891,0.42700000762939455,0.3957209587097168,Bernardo Silva,a,3635,OpenPlay,2021,LeftFoot,16483,Manchester United,Manchester City,0,2,2021-11-06 12:30:00,João Cancelo,Cross
440836,65,ShotOnPost,0.945,0.7140000152587891,0.08296568691730499,Ilkay Gündogan,a,314,OpenPlay,2021,LeftFoot,16483,Manchester United,Manchester City,0,2,2021-11-06 12:30:00,Rodri,Chipped
440837,75,BlockedShot,0.750999984741211,0.6730000305175782,0.02227870374917984,João Cancelo,a,2379,OpenPlay,2021,RightFoot,16483,Manchester United,Manchester City,0,2,2021-11-06 12:30:00,Bernardo Silva,Pass
440838,75,MissedShots,0.8780000305175781,0.37099998474121093,0.047854550182819366,Kevin De Bruyne,a,447,OpenPlay,2021,RightFoot,16483,Manchester United,Manchester City,0,2,2021-11-06 12:30:00,None,Aerial
440840,80,ShotOnPost,0.8680000305175781,0.6619999694824219,0.1100887581706047,Phil Foden,a,6055,OpenPlay,2021,LeftFoot,16483,Manchester United,Manchester City,0,2,2021-11-06 12:30:00,Kevin De Bruyne,Pass
440841,85,BlockedShot,0.905,0.4779999923706055,0.025004573166370392,Rodri,a,2496,FromCorner,2021,Head,16483,Manchester United,Manchester City,0,2,2021-11-06 12:30:00,Phil Foden,Aerial
440842,85,MissedShots,0.919000015258789,0.5629999923706055,0.1217438280582428,John Stones,a,586,FromCorner,2021,LeftFoot,16483,Manchester United,Manchester City,0,2,2021-11-06 12:30:00,None,Rebound
443144,6,BlockedShot,0.765,0.5540000152587891,0.024770203977823257,João Cancelo,h,2379,OpenPlay,2021,RightFoot,16490,Manchester City,Everton,3,0,2021-11-21 14:00:00,None,None
443145,10,MissedShots,0.9269999694824219,0.525,0.13474039733409882,Phil Foden,h,6055,OpenPlay,2021,Head,16490,Manchester City,Everton,3,0,2021-11-21 14:00:00,Raheem Sterling,Cross
443147,24,BlockedShot,0.8640000152587891,0.549000015258789,0.10249725729227066,Ilkay Gündogan,h,314,OpenPlay,2021,LeftFoot,16490,Manchester City,Everton,3,0,2021-11-21 14:00:00,Cole Palmer,Pass
443148,26,MissedShots,0.9459999847412109,0.4640000152587891,0.4744141101837158,Raheem Sterling,h,618,OpenPlay,2021,Head,16490,Manchester City,Everton,3,0,2021-11-21 14:00:00,Phil Foden,Cross
443149,27,SavedShot,0.9230000305175782,0.634000015258789,0.34394770860671997,Bernardo Silva,h,3635,OpenPlay,2021,LeftFoot,16490,Manchester City,Everton,3,0,2021-11-21 14:00:00,Cole Palmer,Throughball
443150,27,ShotOnPost,0.9119999694824219,0.5990000152587891,0.16843003034591675,Ilkay Gündogan,h,314,OpenPlay,2021,Head,16490,Manchester City,Everton,3,0,2021-11-21 14:00:00,None,Rebound
443151,29,SavedShot,0.7530000305175781,0.41900001525878905,0.02298797480762005,Cole Palmer,h,8497,OpenPlay,2021,LeftFoot,16490,Manchester City,Everton,3,0,2021-11-21 14:00:00,Rodri,Pass
443152,29,SavedShot,0.9259999847412109,0.32,0.05055731534957886,Raheem Sterling,h,618,OpenPlay,2021,LeftFoot,16490,Manchester City,Everton,3,0,2021-11-21 14:00:00,None,Rebound
443153,43,Goal,0.8959999847412109,0.44799999237060545,0.3768310844898224,Raheem Sterling,h,618,OpenPlay,2021,RightFoot,16490,Manchester City,Everton,3,0,2021-11-21 14:00:00,João Cancelo,Throughball
443155,54,Goal,0.7580000305175781,0.48200000762939454,0.035356052219867706,Rodri,h,2496,OpenPlay,2021,RightFoot,16490,Manchester City,Everton,3,0,2021-11-21 14:00:00,None,None
443156,59,MissedShots,0.8730000305175781,0.34400001525878904,0.08494950085878372,Riyad Mahrez,h,750,OpenPlay,2021,LeftFoot,16490,Manchester City,Everton,3,0,2021-11-21 14:00:00,João Cancelo,Pass
443157,60,BlockedShot,0.9080000305175782,0.43400001525878906,0.1250748485326767,Cole Palmer,h,8497,OpenPlay,2021,RightFoot,16490,Manchester City,Everton,3,0,2021-11-21 14:00:00,Kyle Walker,Pass
443158,69,SavedShot,0.725999984741211,0.4759999847412109,0.04923991113901138,Riyad Mahrez,h,750,DirectFreekick,2021,LeftFoot,16490,Manchester City,Everton,3,0,2021-11-21 14:00:00,None,Standard
443159,73,MissedShots,0.75,0.38,0.027766793966293335,Cole Palmer,h,8497,OpenPlay,2021,LeftFoot,16490,Manchester City,Everton,3,0,2021-11-21 14:00:00,Bernardo Silva,Pass
443161,85,BlockedShot,0.8390000152587891,0.43900001525878907,0.10489173233509064,Cole Palmer,h,8497,OpenPlay,2021,LeftFoot,16490,Manchester City,Everton,3,0,2021-11-21 14:00:00,Ilkay Gündogan,Pass
443162,85,Goal,0.92,0.4370000076293945,0.5105667114257812,Bernardo Silva,h,3635,OpenPlay,2021,RightFoot,16490,Manchester City,Everton,3,0,2021-11-21 14:00:00,None,Rebound
443163,92,MissedShots,0.9319999694824219,0.669000015258789,0.088648721575737,James McAtee,h,10126,OpenPlay,2021,LeftFoot,16490,Manchester City,Everton,3,0,2021-11-21 14:00:00,Raheem Sterling,BlockedPass
444705,6,MissedShots,0.7340000152587891,0.3770000076293945,0.01707879826426506,Kyle Walker,h,638,OpenPlay,2021,RightFoot,16504,Manchester City,West Ham,2,1,2021-11-28 14:00:00,Ilkay Gündogan,Pass
444706,15,ShotOnPost,0.9369999694824219,0.5609999847412109,0.10081660002470016,Aymeric Laporte,h,2498,FromCorner,2021,Head,16504,Manchester City,West Ham,2,1,2021-11-28 14:00:00,Ilkay Gündogan,Cross
444707,18,SavedShot,0.8719999694824219,0.515,0.07766932994127274,Ilkay Gündogan,h,314,OpenPlay,2021,RightFoot,16504,Manchester City,West Ham,2,1,2021-11-28 14:00:00,Bernardo Silva,Cross
444708,21,SavedShot,0.9080000305175782,0.5309999847412109,0.0996430441737175,Bernardo Silva,h,3635,OpenPlay,2021,LeftFoot,16504,Manchester City,West Ham,2,1,2021-11-28 14:00:00,None,None
444710,23,MissedShots,0.774000015258789,0.45599998474121095,0.023872341960668564,Ilkay Gündogan,h,314,OpenPlay,2021,RightFoot,16504,Manchester City,West Ham,2,1,2021-11-28 14:00:00,Gabriel Jesus,Pass
444711,27,MissedShots,0.7909999847412109,0.73,0.021634232252836227,Raheem Sterling,h,618,OpenPlay,2021,RightFoot,16504,Manchester City,West Ham,2,1,2021-11-28 14:00:00,Bernardo Silva,Pass
444713,32,BlockedShot,0.9159999847412109,0.315,0.04824664816260338,Riyad Mahrez,h,750,OpenPlay,2021,LeftFoot,16504,Manchester City,West Ham,2,1,2021-11-28 14:00:00,João Cancelo,Chipped
444714,32,Goal,0.9769999694824218,0.5320000076293945,0.8039681911468506,Ilkay Gündogan,h,314,OpenPlay,2021,RightFoot,16504,Manchester City,West Ham,2,1,2021-11-28 14:00:00,None,Rebound
444715,36,BlockedShot,0.9769999694824218,0.35200000762939454,0.13125227391719818,Gabriel Jesus,h,5543,OpenPlay,2021,RightFoot,16504,Manchester City,West Ham,2,1,2021-11-28 14:00:00,Riyad Mahrez,Throughball
444716,40,SavedShot,0.7230000305175781,0.5729999923706055,0.01889248937368393,João Cancelo,h,2379,OpenPlay,2021,RightFoot,16504,Manchester City,West Ham,2,1,2021-11-28 14:00:00,Riyad Mahrez,Pass
444717,40,ShotOnPost,0.9780000305175781,0.37,0.30142942070961,Riyad Mahrez,h,750,OpenPlay,2021,RightFoot,16504,Manchester City,West Ham,2,1,2021-11-28 14:00:00,None,Rebound
444718,41,BlockedShot,0.9009999847412109,0.7280000305175781,0.05275044962763786,Gabriel Jesus,h,5543,OpenPlay,2021,RightFoot,16504,Manchester City,West Ham,2,1,2021-11-28 14:00:00,Ilkay Gündogan,Pass
444719,42,BlockedShot,0.7580000305175781,0.585,0.029383130371570587,Gabriel Jesus,h,5543,OpenPlay,2021,RightFoot,16504,Manchester City,West Ham,2,1,2021-11-28 14:00:00,João Cancelo,Pass
444720,55,SavedShot,0.88,0.445,0.4777819812297821,Gabriel Jesus,h,5543,OpenPlay,2021,RightFoot,16504,Manchester City,West Ham,2,1,2021-11-28 14:00:00,Raheem Sterling,Pass
444721,68,MissedShots,0.7859999847412109,0.4909999847412109,0.025086188688874245,Raheem Sterling,h,618,FromCorner,2021,LeftFoot,16504,Manchester City,West Ham,2,1,2021-11-28 14:00:00,None,None
444722,72,SavedShot,0.9640000152587891,0.66,0.0943126454949379,João Cancelo,h,2379,OpenPlay,2021,RightFoot,16504,Manchester City,West Ham,2,1,2021-11-28 14:00:00,Gabriel Jesus,Pass
444724,79,SavedShot,0.919000015258789,0.649000015258789,0.3123997449874878,Ilkay Gündogan,h,314,OpenPlay,2021,LeftFoot,16504,Manchester City,West Ham,2,1,2021-11-28 14:00:00,Raheem Sterling,Pass
444725,80,BlockedShot,0.9180000305175782,0.539000015258789,0.03553540259599686,Rúben Dias,h,8961,FromCorner,2021,Head,16504,Manchester City,West Ham,2,1,2021-11-28 14:00:00,Riyad Mahrez,Aerial
444726,89,Goal,0.850999984741211,0.54,0.09460315853357315,Fernandinho,h,614,OpenPlay,2021,RightFoot,16504,Manchester City,West Ham,2,1,2021-11-28 14:00:00,Ilkay Gündogan,BallTouch
445668,0,SavedShot,0.9740000152587891,0.2610000038146973,0.037883806973695755,João Cancelo,a,2379,OpenPlay,2021,RightFoot,16506,Aston Villa,Manchester City,1,2,2021-12-01 20:15:00,Riyad Mahrez,Pass
445669,1,MissedShots,0.8640000152587891,0.7319999694824219,0.04810095950961113,Gabriel Jesus,a,5543,OpenPlay,2021,RightFoot,16506,Aston Villa,Manchester City,1,2,2021-12-01 20:15:00,None,TakeOn
445670,3,BlockedShot,0.9130000305175782,0.32599998474121095,0.06601855158805847,Gabriel Jesus,a,5543,OpenPlay,2021,RightFoot,16506,Aston Villa,Manchester City,1,2,2021-12-01 20:15:00,None,TakeOn
445671,3,SavedShot,0.8619999694824219,0.654000015258789,0.054450873285532,Rodri,a,2496,OpenPlay,2021,RightFoot,16506,Aston Villa,Manchester City,1,2,2021-12-01 20:15:00,Raheem Sterling,Pass
445672,6,MissedShots,0.8830000305175781,0.4420000076293945,0.013374248519539833,Rodri,a,2496,FromCorner,2021,Head,16506,Aston Villa,Manchester City,1,2,2021-12-01 20:15:00,Raheem Sterling,Aerial
445676,21,SavedShot,0.7519999694824219,0.700999984741211,0.015116955153644085,Oleksandr Zinchenko,a,2958,OpenPlay,2021,RightFoot,16506,Aston Villa,Manchester City,1,2,2021-12-01 20:15:00,Raheem Sterling,Pass
445677,26,Goal,0.769000015258789,0.46799999237060547,0.024197980761528015,Rúben Dias,a,8961,OpenPlay,2021,LeftFoot,16506,Aston Villa,Manchester City,1,2,2021-12-01 20:15:00,Raheem Sterling,Pass
445679,33,BlockedShot,0.855999984741211,0.3029999923706055,0.04407840594649315,Riyad Mahrez,a,750,OpenPlay,2021,RightFoot,16506,Aston Villa,Manchester City,1,2,2021-12-01 20:15:00,Oleksandr Zinchenko,Chipped
445680,34,MissedShots,0.8969999694824219,0.5640000152587891,0.014876575209200382,Rúben Dias,a,8961,FromCorner,2021,Head,16506,Aston Villa,Manchester City,1,2,2021-12-01 20:15:00,Riyad Mahrez,Aerial
445681,35,BlockedShot,0.8230000305175781,0.5690000152587891,0.038900069892406464,Gabriel Jesus,a,5543,FromCorner,2021,RightFoot,16506,Aston Villa,Manchester City,1,2,2021-12-01 20:15:00,None,None
445682,42,Goal,0.86,0.545,0.36842080950737,Bernardo Silva,a,3635,OpenPlay,2021,LeftFoot,16506,Aston Villa,Manchester City,1,2,2021-12-01 20:15:00,Gabriel Jesus,Chipped
445684,50,BlockedShot,0.815,0.29100000381469726,0.03699003532528877,João Cancelo,a,2379,OpenPlay,2021,RightFoot,16506,Aston Villa,Manchester City,1,2,2021-12-01 20:15:00,None,None
445685,52,MissedShots,0.8419999694824218,0.725999984741211,0.030004845932126045,Oleksandr Zinchenko,a,2958,OpenPlay,2021,LeftFoot,16506,Aston Villa,Manchester City,1,2,2021-12-01 20:15:00,Raheem Sterling,Pass
445686,56,BlockedShot,0.8090000152587891,0.51,0.01516662072390318,Gabriel Jesus,a,5543,FromCorner,2021,RightFoot,16506,Aston Villa,Manchester City,1,2,2021-12-01 20:15:00,Riyad Mahrez,Chipped
445687,56,SavedShot,0.7369999694824219,0.509000015258789,0.026159455999732018,Gabriel Jesus,a,5543,FromCorner,2021,RightFoot,16506,Aston Villa,Manchester City,1,2,2021-12-01 20:15:00,João Cancelo,Pass
445689,71,MissedShots,0.9059999847412109,0.47,0.12626923620700836,Gabriel Jesus,a,5543,OpenPlay,2021,LeftFoot,16506,Aston Villa,Manchester City,1,2,2021-12-01 20:15:00,Bernardo Silva,Cross
445693,89,SavedShot,0.8,0.27299999237060546,0.05895879864692688,Riyad Mahrez,a,750,DirectFreekick,2021,LeftFoot,16506,Aston Villa,Manchester City,1,2,2021-12-01 20:15:00,None,Standard
446379,2,BlockedShot,0.924000015258789,0.5820000076293945,0.058963824063539505,Aymeric Laporte,a,2498,FromCorner,2021,Head,16523,Watford,Manchester City,1,3,2021-12-04 17:30:00,Phil Foden,Cross
446380,3,Goal,0.9590000152587891,0.4640000152587891,0.5695871710777283,Raheem Sterling,a,618,OpenPlay,2021,Head,16523,Watford,Manchester City,1,3,2021-12-04 17:30:00,Phil Foden,Cross
446381,7,SavedShot,0.8730000305175781,0.36900001525878906,0.10517168045043945,Raheem Sterling,a,618,OpenPlay,2021,LeftFoot,16523,Watford,Manchester City,1,3,2021-12-04 17:30:00,None,TakeOn
446382,8,MissedShots,0.9419999694824219,0.455,0.13572920858860016,Aymeric Laporte,a,2498,FromCorner,2021,LeftFoot,16523,Watford,Manchester City,1,3,2021-12-04 17:30:00,Rúben Dias,HeadPass
446383,8,SavedShot,0.9130000305175782,0.48200000762939454,0.2817055583000183,Jack Grealish,a,675,FromCorner,2021,Head,16523,Watford,Manchester City,1,3,2021-12-04 17:30:00,Phil Foden,Cross
446384,10,SavedShot,0.9319999694824219,0.47,0.5710575580596924,Jack Grealish,a,675,OpenPlay,2021,RightFoot,16523,Watford,Manchester City,1,3,2021-12-04 17:30:00,Phil Foden,Pass
